PersonID,Name,Gender,Age,Religion,Occupation,Education,MaritalStatus,Phone,Address,District
520849,Ojas Agrawal,Female,24,Jain,Farmer,High School,Widowed,1349839821,"H.No. 08, Thakur Marg, Sambhal 476717",Bengaluru Urban
520850,Shaurya Gandhi,Male,58,Christian,Student,Primary,Single,6202685293,H.No. 42 Acharya Ganj Patiala 363453,Dakshina Kannada
520851,Nachiket Gokhale,Male,61,Sikh,Private Employee,Graduate,Widowed,+918457411428,"H.No. 58 Mand Street, Uluberia-430724",Bengaluru Urban
520852,Mohammed Rana,Male,23,Buddhist,Business,High School,Divorced,+911301502821,"67/77, Aurora Marg, Phusro 920160",Bengaluru Urban
520853,Veda Butala,Female,30,Jain,Private Employee,Primary,Single,09527696399,"07/222 Srinivas Ganj, Mehsana-722015",Dakshina Kannada
520854,Yashica Rajan,Female,21,Hindu,Private Employee,Graduate,Divorced,00218451585,"14/770 Rastogi Road, Khammam 238467",Dakshina Kannada
520855,Jyoti Mane,Male,66,Jain,Farmer,Post Graduate,Single,7150042729,935 Bumb Ganj Shimoga-744625,Mysuru
520856,Baghyawati Sant,Male,44,Sikh,Farmer,Primary,Single,+916249857691,"67/765, Kumer Path Bellary 472423",Dakshina Kannada
520857,Kai Pandit,Female,46,Sikh,Police,Diploma,Married,07886447802,"H.No. 773, Parsa Ganj, Raurkela Industrial Township 257430",Dakshina Kannada
520858,Raagini Kala,Male,34,Hindu,Student,Diploma,Married,08319037945,"34 Edwin Road, Mahbubnagar-511626",Mysuru
520859,Kritika Raj,Male,58,Muslim,Government Employee,Graduate,Married,05168894685,H.No. 82 Bora Nagar Begusarai 399028,Mysuru
520860,Diya Parikh,Male,35,Hindu,Driver,Post Graduate,Widowed,05483818110,"H.No. 809, Murty Path, Malda 577891",Mysuru
520861,Benjamin Krishnan,Male,60,Hindu,Driver,PUC,Divorced,+917443861030,"15 Sankar, Bellary-481850",Dakshina Kannada
520862,Lajita Sangha,Male,42,Muslim,Private Employee,Diploma,Single,02598107975,"H.No. 09, Srinivasan Ganj, Jamshedpur 391413",Bengaluru Urban
520863,Hredhaan Nath,Female,22,Buddhist,Private Employee,Post Graduate,Widowed,02284104590,"H.No. 69, Deo Ganj, Phagwara-275307",Mysuru
520864,Henry Pingle,Male,47,Sikh,Labourer,Diploma,Single,+914699356840,"H.No. 104 Magar Ganj, Panipat-860465",Bengaluru Urban
520865,Atharv Deshmukh,Female,32,Sikh,Software Engineer,Primary,Married,4727170549,H.No. 58 Narang Path Guntur-266172,Dakshina Kannada
520866,Zayyan Malhotra,Female,60,Muslim,Engineer,Diploma,Married,5811711894,"09, Keer Nagar Korba-036773",Bengaluru Urban
520867,Hemangini Tata,Female,41,Buddhist,Police,Post Graduate,Married,5362692013,"H.No. 97, Garde Path, Pimpri-Chinchwad-392569",Dakshina Kannada
520868,Pranit Parekh,Female,41,Buddhist,Engineer,High School,Married,4730332579,"858 Yogi Chowk, Guna 121932",Mysuru
520869,Rishi Ahuja,Male,66,Hindu,Farmer,Diploma,Single,0957916726,36/72 Loke Marg Motihari 130179,Bengaluru Urban
520870,Guneet Nadkarni,Female,55,Christian,Software Engineer,Graduate,Single,+918899033012,H.No. 68 Sama Road Shimoga-935187,Dakshina Kannada
520871,Krishna Comar,Male,45,Muslim,Labourer,Diploma,Widowed,+911931736504,"20/224, Rai Circle, Amaravati 568651",Dakshina Kannada
520872,Lekha Venkatesh,Male,47,Buddhist,Private Employee,High School,Divorced,06671076718,"01/78, Badal Road Amravati-000726",Mysuru
520873,Jagrati Oza,Female,20,Buddhist,Engineer,PUC,Single,06212386331,"675 Wason Chowk, Parbhani-756961",Dakshina Kannada
520874,Aarna Subramanian,Female,60,Hindu,Labourer,Post Graduate,Married,2756328549,"H.No. 29 Sani Nagar, Tezpur 606940",Bengaluru Urban
520875,Ekaraj Basak,Female,47,Sikh,Teacher,PUC,Single,09107137154,"21/014, Kashyap Path Firozabad-366058",Mysuru
520876,Saanvi Pant,Male,31,Jain,Private Employee,Primary,Married,03728014252,"16 Deol, Udaipur 199815",Dakshina Kannada
520877,Ria Jayaraman,Female,71,Muslim,Labourer,High School,Married,+914896484055,"49/347, Bakshi Nagar, Jabalpur 503452",Dakshina Kannada
520878,Zinal Mukherjee,Male,48,Christian,Student,PUC,Divorced,00737171742,"71, Krishnamurthy Ganj, Kadapa-923608",Dakshina Kannada
520879,Gautam Bhatt,Female,61,Hindu,Student,Post Graduate,Married,+910405378963,"H.No. 873, Bose Dindigul-288009",Bengaluru Urban
520880,Nidhi Venkataraman,Male,73,Buddhist,Software Engineer,Graduate,Single,+910169403199,"61 Sidhu Circle, Chennai 210815",Mysuru
520881,Mekhala Palla,Male,24,Muslim,Police,Primary,Single,3172119316,"74/988 Sandhu, Raichur 969558",Dakshina Kannada
520882,Chatresh Choudhary,Male,74,Muslim,Government Employee,Graduate,Divorced,02921262717,"H.No. 81, Rattan Circle, Panchkula 832580",Mysuru
520883,Yachana Minhas,Female,23,Sikh,Government Employee,Graduate,Married,08399739600,"56 Chada Street, Bathinda 759222",Dakshina Kannada
520884,Sanya Borah,Female,32,Jain,Student,Primary,Divorced,08505644454,"97/299, Bhargava Dharmavaram 637104",Mysuru
520885,Janani Roy,Female,45,Muslim,Teacher,Primary,Widowed,06894388025,"H.No. 95, Arora Circle, Vadodara-589806",Dakshina Kannada
520886,Owen Andra,Female,73,Sikh,Doctor,High School,Single,+918686177938,H.No. 446 Dalal Road Jalandhar-119360,Bengaluru Urban
520887,Xiti Taneja,Male,38,Muslim,Engineer,High School,Divorced,00721799956,"H.No. 503 Jain Marg, Sagar-140938",Mysuru
520888,Tristan Koshy,Female,35,Jain,Labourer,High School,Divorced,3470331912,"H.No. 936 Barad Marg, Tiruvottiyur-544916",Dakshina Kannada
520889,Yasti Andra,Male,65,Hindu,Driver,Graduate,Divorced,07909093505,65/201 Kant Circle Amravati-018283,Dakshina Kannada
520890,Alka Biswas,Male,63,Muslim,Police,Post Graduate,Divorced,8804805865,"H.No. 29, Dayal Zila Ulhasnagar 541581",Dakshina Kannada
520891,Triya Bandi,Female,22,Hindu,Police,PUC,Single,05432020354,"H.No. 05, Saxena Street Bijapur-815388",Mysuru
520892,Zashil Jhaveri,Female,75,Hindu,Business,PUC,Divorced,02095344466,"556, Kapur Zila, Begusarai-436558",Mysuru
520893,Raagini Sarna,Female,68,Hindu,Software Engineer,Primary,Widowed,09850717902,"H.No. 607, Sarna Path, Narasaraopet 342563",Mysuru
520894,Leena Dugar,Female,66,Hindu,Police,Post Graduate,Divorced,5353526985,"03 Lanka Path, Dindigul-904239",Mysuru
520895,Aarini Bose,Male,43,Buddhist,Driver,PUC,Divorced,+916713263428,"H.No. 36 Srinivasan Circle, Jehanabad 588461",Dakshina Kannada
520896,Janaki Mander,Male,69,Sikh,Doctor,Primary,Married,+915263279250,"36, Patel Marg, Silchar-149778",Bengaluru Urban
520897,Siddharth Tripathi,Female,67,Muslim,Software Engineer,High School,Divorced,+912083869380,"10/78, Peri Zila Vijayawada-920527",Dakshina Kannada
520898,Avni Chand,Male,44,Hindu,Farmer,Diploma,Married,+915543866930,"87/17 Kanda, Tadepalligudem-124204",Bengaluru Urban
520899,Ishani Sankaran,Male,52,Hindu,Engineer,Post Graduate,Married,07880122937,"08/41 Nagi Street, Bidhannagar-042759",Dakshina Kannada
520900,Tripti Rege,Male,53,Hindu,Police,Graduate,Married,7375236583,72 Bhakta Chowk Imphal 164421,Bengaluru Urban
520901,Ladli Kade,Female,68,Jain,Business,Diploma,Divorced,01069736069,"52/50 Singhal Circle, Jorhat 871047",Dakshina Kannada
520902,Varenya Buch,Male,75,Muslim,Farmer,High School,Single,+915424233067,"89/657, Agate Ganj Dehradun 649880",Mysuru
520903,Jagdish Mody,Female,69,Buddhist,Government Employee,PUC,Widowed,+912984951247,"H.No. 691, Sandhu Ganj, Bally-001617",Mysuru
520904,Wridesh Chad,Male,45,Buddhist,Labourer,High School,Single,02586072238,"483, Dube Ganj Latur-615827",Bengaluru Urban
520905,Tripti Kar,Female,53,Sikh,Retired,Diploma,Married,01708389443,"H.No. 940 Toor Circle, Pallavaram-114914",Dakshina Kannada
520906,Abha Soman,Female,56,Christian,Retired,Diploma,Married,0048532611,"577, Subramanian Path Bhusawal 147939",Mysuru
520907,Bishakha Sarin,Male,61,Hindu,Engineer,Diploma,Single,+911226235485,09 Naidu Street Jamshedpur 274446,Bengaluru Urban
520908,Vasudha Raval,Male,66,Jain,Driver,Graduate,Divorced,9682661496,"H.No. 54, Sengupta Street, Karawal Nagar 998947",Bengaluru Urban
520909,Ikshita Basu,Female,62,Sikh,Labourer,Diploma,Divorced,01269309265,"71/23, Koshy Zila Jaipur 660979",Mysuru
520910,Damini Minhas,Male,42,Muslim,Government Employee,Diploma,Widowed,+918677363008,57/94 Mohanty Zila Bhiwani-018604,Bengaluru Urban
520911,Eta Bajwa,Female,26,Jain,Police,Diploma,Widowed,6891486286,"12/24, Sur Ganj, Gudivada 032838",Dakshina Kannada
520912,Lipika Seth,Male,33,Hindu,Doctor,PUC,Married,4274978721,"26/035 Parmer Nagar, Rajpur Sonarpur-444848",Dakshina Kannada
520913,Lipika Bhat,Female,55,Jain,Retired,Primary,Married,08183904540,26/258 Sodhi Zila Saharanpur 542122,Mysuru
520914,Vihaan Mall,Male,25,Sikh,Private Employee,Post Graduate,Married,07775851033,"431 Pingle Nagar, Danapur-572999",Mysuru
520915,Sanya Dixit,Female,26,Jain,Doctor,High School,Married,+914153258313,"39/98, Morar Road Gudivada 427987",Bengaluru Urban
520916,Reyansh Rai,Male,37,Hindu,Labourer,High School,Widowed,7799426294,"H.No. 82, Rege Chowk, Hospet-325357",Dakshina Kannada
520917,Shivansh Aggarwal,Male,73,Jain,Driver,PUC,Divorced,+910198325709,"21/773 Raj Road, Tumkur-986937",Dakshina Kannada
520918,Kabir Dixit,Female,26,Sikh,Driver,Graduate,Single,01890450722,"08/374 Deshpande Road, Bardhaman-304848",Mysuru
520919,Madhav Murty,Female,67,Buddhist,Business,Graduate,Divorced,8448506063,"61 Kapur Zila, Vasai-Virar-160419",Mysuru
520920,Dhruv Patil,Male,67,Hindu,Driver,Primary,Divorced,+911467201554,"28/25, Zacharia Chowk South Dumdum-284266",Bengaluru Urban
520921,Vinaya Misra,Male,26,Jain,Police,PUC,Divorced,+913862573661,"81, Chakraborty Nagar, Tiruchirappalli-485824",Mysuru
520922,Chasmum Gole,Male,70,Jain,Engineer,Primary,Single,8276883613,"603, Deo Road, Karimnagar 060510",Mysuru
520923,Saumya Rajagopal,Female,47,Sikh,Labourer,PUC,Single,9428289219,"54/136, Devan Zila Rajpur Sonarpur-881940",Dakshina Kannada
520924,Akshay Swamy,Male,59,Buddhist,Teacher,Diploma,Single,+917601779325,"H.No. 382, Chaudhari Street Muzaffarpur 326304",Bengaluru Urban
520925,Imaran Mohan,Male,68,Hindu,Teacher,Graduate,Married,+912752105578,"H.No. 960 Raj Zila, Khora  528752",Bengaluru Urban
520926,Raksha Manne,Female,60,Christian,Retired,Post Graduate,Divorced,+911466702412,"23/62 Kumer Marg, Karnal 962220",Dakshina Kannada
520927,Charvi Viswanathan,Female,61,Jain,Driver,PUC,Married,03903841248,"36/52, Dara Road, Rajpur Sonarpur-033567",Dakshina Kannada
520928,Jacob Narula,Male,36,Buddhist,Student,High School,Divorced,+919025859136,"762, Chandra Street, Malda-413002",Mysuru
520929,Nitara Srivastava,Female,64,Hindu,Labourer,Graduate,Widowed,+916500914074,"19/28, Wason Marg, Kamarhati-710647",Dakshina Kannada
520930,Finn Rajagopalan,Female,36,Sikh,Farmer,PUC,Divorced,4261194587,69/20 Dhar Circle Thanjavur-761810,Mysuru
520931,Anjali Toor,Female,57,Hindu,Software Engineer,Post Graduate,Widowed,06708478433,"06/471, Mann Road, Nagaon-471147",Mysuru
520932,Pahal Khalsa,Male,34,Buddhist,Private Employee,Primary,Single,7458636052,"H.No. 078, Thakkar Chowk, Mahbubnagar-813533",Mysuru
520933,Pranit Apte,Male,23,Christian,Farmer,Post Graduate,Single,00872626928,"H.No. 66, Varty Nagar, Durgapur-161860",Dakshina Kannada
520934,Imaran Dey,Female,63,Jain,Retired,High School,Widowed,05343273567,"121, Vala Meerut 447412",Mysuru
520935,Gaurangi Mishra,Female,42,Sikh,Driver,Post Graduate,Widowed,+916540071216,"037, Jhaveri Nagar, Baranagar-183905",Bengaluru Urban
520936,Gagan Wali,Male,59,Sikh,Retired,Post Graduate,Married,2362942867,"H.No. 04 Chowdhury Path, Haldia 174393",Dakshina Kannada
520937,Krishna Pau,Female,44,Sikh,Farmer,Graduate,Divorced,03941587080,"815, Bath Marg, Varanasi 671736",Dakshina Kannada
520938,Qushi Date,Female,63,Sikh,Labourer,Primary,Divorced,01613044695,"74, Brahmbhatt Zila, Nagercoil-001618",Bengaluru Urban
520939,Lohit Bal,Female,18,Buddhist,Farmer,High School,Married,+918300015771,"16, Merchant Ganj Rajkot 211705",Dakshina Kannada
520940,Chaitaly Sibal,Female,61,Buddhist,Doctor,Diploma,Widowed,+910662721749,"70/12, Rastogi Street Pondicherry 314871",Mysuru
520941,Mitali Panchal,Female,72,Buddhist,Teacher,Primary,Divorced,4362184834,"H.No. 466, Bhatt Nagar Ujjain-577395",Mysuru
520942,Damini Viswanathan,Male,57,Muslim,Police,Post Graduate,Married,07174319034,"H.No. 62 Narang Nagar, Warangal-587530",Mysuru
520943,Caleb Gupta,Female,41,Buddhist,Retired,High School,Widowed,+918135589851,"H.No. 156, Sharaf Ganj Chinsurah-382788",Mysuru
520944,Vyanjana Karpe,Male,50,Christian,Driver,Graduate,Married,7675743376,"55/492, Sandal Ganj Hyderabad 495583",Mysuru
520945,Veda Bath,Female,41,Christian,Farmer,High School,Married,+915273378416,"38/853, Konda Street, Cuttack 000485",Dakshina Kannada
520946,Advay Mistry,Female,31,Buddhist,Police,Primary,Widowed,6588621463,"H.No. 142 Ray Road, Dharmavaram 024073",Bengaluru Urban
520947,Tanveer Shan,Male,63,Muslim,Retired,Primary,Divorced,+912514033618,"909, Hegde Street Siliguri 084536",Dakshina Kannada
520948,Watika Dutta,Male,69,Christian,Government Employee,PUC,Single,+912453607832,57/184 Amble Road Vijayawada-890999,Bengaluru Urban
520949,Arya Master,Female,62,Hindu,Police,Post Graduate,Married,4595271381,13/88 Panchal Chowk Navi Mumbai-652217,Mysuru
520950,Gaurangi Jani,Male,66,Christian,Engineer,PUC,Married,7488057911,"49/41, Walia Nagar Gangtok 206896",Bengaluru Urban
520951,Orinder Narasimhan,Female,37,Hindu,Student,Graduate,Married,+916481786968,"50/81, Lata Road, Bongaigaon-191894",Mysuru
520952,Zayyan Srivastava,Male,32,Sikh,Labourer,Diploma,Widowed,+916836868731,"93/814, Bir Circle Hajipur-963645",Dakshina Kannada
520953,Charvi Guha,Male,56,Sikh,Police,Diploma,Married,+917944906444,H.No. 19 Buch Nagar Thrissur 853213,Bengaluru Urban
520954,Vedika Dhawan,Male,57,Jain,Doctor,Diploma,Married,+916985314823,"H.No. 405, Ramakrishnan Marg, Katihar 558287",Dakshina Kannada
520955,Michael Anand,Female,54,Hindu,Police,PUC,Single,07582856393,"01, Setty Circle, Rajpur Sonarpur 210474",Dakshina Kannada
520956,Ethan Brahmbhatt,Female,35,Jain,Software Engineer,Post Graduate,Divorced,01003793395,"548 Natt Ganj, Munger 897270",Mysuru
520957,Sara Rajagopalan,Female,70,Muslim,Police,Graduate,Widowed,1461347111,"H.No. 94 Yogi Street, Amritsar-407336",Dakshina Kannada
520958,Oscar Walia,Male,41,Buddhist,Student,High School,Widowed,00072537950,"057, Srinivas Ganj, Rajkot 835606",Bengaluru Urban
520959,Rudra Sheth,Female,29,Hindu,Government Employee,High School,Married,03616150044,"90/737, Tiwari Chowk Rajkot 863461",Mysuru
520960,Zarna Talwar,Female,53,Buddhist,Software Engineer,Graduate,Divorced,06813551534,936 Varma Nagar Berhampore 512743,Dakshina Kannada
520961,Geetika Suresh,Male,52,Buddhist,Engineer,Diploma,Single,8672796320,"19/13, Dhawan Ganj, Ramagundam 052572",Mysuru
520962,George Wali,Male,55,Muslim,Retired,High School,Divorced,+917269247176,H.No. 19 Ram Path Chennai-716461,Dakshina Kannada
520963,Rajeshri Sood,Female,54,Buddhist,Doctor,High School,Divorced,8245278670,49 Karan Ganj Chapra 441677,Mysuru
520964,Ethan Subramanian,Male,74,Christian,Retired,High School,Divorced,04125281785,"H.No. 458, Dhar Path Ambala-727772",Bengaluru Urban
520965,Jasmit Nagi,Male,46,Sikh,Government Employee,High School,Widowed,+910628510064,"64 Tank Circle, Khora  730337",Mysuru
520966,Jagvi Shanker,Female,33,Sikh,Government Employee,Graduate,Single,+911871521418,30/16 Kale Ganj Sagar 547148,Dakshina Kannada
520967,Hredhaan Cheema,Male,24,Christian,Retired,High School,Divorced,+912255899630,"H.No. 43 Andra Street, Thane-452703",Dakshina Kannada
520968,Yutika Khare,Male,54,Jain,Teacher,High School,Widowed,06397158586,"42/588, Salvi Street, Motihari-225404",Bengaluru Urban
520969,Nathaniel Banik,Male,27,Sikh,Retired,Graduate,Divorced,+912539797121,"63/188 Comar Path, Anantapuram 782182",Mysuru
520970,Wridesh Mallick,Male,64,Sikh,Government Employee,Post Graduate,Married,+913927593789,"H.No. 13 Rai Chowk, Karaikudi 930054",Bengaluru Urban
520971,Radhika Vasa,Male,55,Hindu,Retired,Diploma,Married,+915987801899,"88/552 Hans Chowk, Indore 653778",Bengaluru Urban
520972,Ekta Bawa,Male,24,Christian,Driver,Primary,Widowed,+914750871218,"H.No. 689, Parikh Marg Thanjavur 009388",Bengaluru Urban
520973,Vritti Buch,Male,19,Sikh,Student,High School,Divorced,9337637891,"50/980 Sandal, New Delhi-458680",Bengaluru Urban
520974,Aarna Ranganathan,Male,50,Christian,Teacher,Primary,Single,+915118286679,"H.No. 501, Nadkarni Marg Eluru-442315",Bengaluru Urban
520975,Jagvi Agrawal,Male,35,Buddhist,Private Employee,Diploma,Divorced,02099339443,395 Khosla Street Udupi 251697,Mysuru
520976,Faris Gade,Female,37,Christian,Retired,High School,Married,04867372677,"H.No. 44, Garde, Jabalpur-795543",Bengaluru Urban
520977,Henry Sarkar,Female,71,Buddhist,Doctor,Post Graduate,Divorced,07298802476,"H.No. 429, Misra Nagar Bhimavaram-088793",Bengaluru Urban
520978,Sai Sarraf,Female,28,Christian,Driver,Diploma,Widowed,2341921480,"24/27 Shanker Road, Tiruchirappalli 882680",Bengaluru Urban
520979,Baghyawati Venkatesh,Female,53,Christian,Business,Diploma,Divorced,03546987422,"99/51, Dubey Zila, Srikakulam-938534",Mysuru
520980,Samaksh Lad,Male,56,Muslim,Student,Diploma,Single,5069815688,"07 Kashyap Nagar, Baranagar-046770",Mysuru
520981,Faris Choudhry,Female,68,Hindu,Labourer,Primary,Widowed,9767289839,"820 Sarna Circle, Suryapet 134063",Bengaluru Urban
520982,Rishi Sodhi,Female,54,Sikh,Student,Post Graduate,Single,1545049111,77/254 Srinivas Chowk Mau-500048,Bengaluru Urban
520983,Rachita Barad,Female,28,Sikh,Software Engineer,Graduate,Widowed,00879081092,"80, Vasa Ganj Silchar-858162",Bengaluru Urban
520984,Sai Narang,Female,71,Sikh,Student,Graduate,Single,+919634616269,"H.No. 70 Chaudhry Zila, South Dumdum-845566",Mysuru
520985,Rachit Deep,Male,50,Muslim,Teacher,High School,Single,3834061390,34/494 Vaidya Marg Pallavaram 598807,Dakshina Kannada
520986,Charles Sarna,Female,20,Muslim,Doctor,High School,Married,3783905757,"010 Ramachandran Nagar, Uluberia-415130",Mysuru
520987,Watika Dua,Female,19,Hindu,Labourer,Post Graduate,Widowed,2423393040,392 Bhatnagar Road Kochi-079958,Mysuru
520988,Gaurangi Dhaliwal,Female,46,Sikh,Labourer,High School,Single,08928481190,"H.No. 11 Merchant, Danapur 642272",Bengaluru Urban
520989,Watika Sethi,Female,53,Hindu,Government Employee,Diploma,Widowed,9463488444,449 Dubey Ganj Srinagar 806689,Dakshina Kannada
520990,Avni Sethi,Female,50,Christian,Driver,Diploma,Married,2233984396,H.No. 84 Gokhale Chowk Darbhanga-139745,Dakshina Kannada
520991,Varsha Bose,Male,26,Muslim,Police,Diploma,Single,+917327814266,"H.No. 18 Gole Path, Gopalpur 588042",Bengaluru Urban
520992,Meera Sur,Female,59,Buddhist,Labourer,High School,Divorced,+910873186680,88/392 Korpal Ganj Tadipatri 075207,Mysuru
520993,Rajata Basak,Male,26,Christian,Software Engineer,Graduate,Widowed,07415746180,"37/558 Prabhu Nagar, Aurangabad 740414",Bengaluru Urban
520994,Bahadurjit Sani,Male,52,Muslim,Doctor,Primary,Single,07527699211,"26, Rajan Zila, Sikar 512018",Dakshina Kannada
520995,Ekansh Yadav,Male,34,Jain,Student,Post Graduate,Divorced,5915687228,"H.No. 039, Dewan Ganj Saharsa 307076",Dakshina Kannada
520996,Vinaya Lata,Male,52,Hindu,Software Engineer,Post Graduate,Single,9839571502,"99 Bala Ganj, Bhalswa Jahangir Pur 984489",Dakshina Kannada
520997,Panini Ghosh,Female,59,Hindu,Private Employee,PUC,Single,00572333633,"02 Raj Chowk, Nizamabad 491927",Mysuru
520998,Zayyan Reddy,Male,18,Christian,Retired,Post Graduate,Single,6252772492,"25/948, Pillai Ganj, Haridwar-086138",Mysuru
520999,Charles Ratta,Female,47,Buddhist,Student,Primary,Married,06736683489,"27/25, Munshi Ganj, Machilipatnam 937161",Mysuru
521000,Tara Varkey,Male,55,Jain,Driver,PUC,Divorced,9387700125,"H.No. 997, Ratta Circle, Mehsana 034481",Bengaluru Urban
521001,Yashvi Prakash,Male,69,Christian,Farmer,Diploma,Divorced,+912272862418,"50 Bava Marg, Thanjavur 357940",Mysuru
521002,Upadhriti Doshi,Female,51,Buddhist,Engineer,Graduate,Single,+919098032088,"20/008, Deol Zila Jamnagar-666372",Mysuru
521003,Joshua Kunda,Male,25,Buddhist,Government Employee,High School,Widowed,+912538363816,617 Sha Road Bettiah 512405,Bengaluru Urban
521004,Eshana Rao,Female,59,Hindu,Private Employee,Graduate,Single,+910148703673,"H.No. 93 Chaudhari Circle, Bhalswa Jahangir Pur-607818",Bengaluru Urban
521005,Naveen Sha,Male,47,Buddhist,Government Employee,Graduate,Divorced,+911099891521,87/535 Gade Marg Khammam-795433,Dakshina Kannada
